year,quarter,disclosure_date,code,name,sector,prediction,reason
2020,Q2,2020-08-14,120,CJ대한통운,산업재,down,"영상에서는 CJ대한통운이 ""택배 없는 날""에 참여하여 일시적으로 택배 서비스가 중단된다고 언급되어, 이는 단기적으로 주가에 부정적인 영향을 미칠 수 있습니다."
2020,Q2,2020-08-14,150,두산,산업재,,
2020,Q2,2020-08-14,660,SK하이닉스,정보기술,down,"요약본에서는 SK하이닉스의 주력 사업인 메모리 반도체 시장의 성장 정체와 DRAM 가격 하락이 언급되며, 주식 매도 추천이 제시되어 주가에 부정적인 영향을 줄 수 있습니다."
2020,Q2,2020-08-14,1120,LG상사,산업재,down,요약본에는 LG상사와 관련된 구체적인 정보가 부족하여 주가에 미치는 영향을 판단하기 어렵습니다. 기본적으로 부정적인 판단을 내렸습니다.
2020,Q2,2020-08-14,3490,대한항공,산업재,up,"대한항공이 어려운 환경 속에서도 화물 운송을 통해 예상치 못한 수익을 기록했으며, 화물 수익이 크게 증가하여 주가에 긍정적인 영향을 줄 수 있습니다."
2020,Q2,2020-08-14,3550,LG,정보기술,down,"요약본에서는 LG Chem과 관련된 내용이 주로 다루어졌으며, LG Corp에 대한 투자 전략이 언급되었습니다. 그러나 LG(003550)에 대한 직접적인 정보나 주가에 영향을 미칠 수 있는 구체적인 내용이 부족하여 기본적으로 하락으로 판단하였습니다."
2020,Q2,2020-08-11,3570,S&T중공업,산업재,,
2020,Q2,2020-08-13,4710,한솔테크닉스,정보기술,,
2020,Q2,2020-08-14,5930,삼성전자,정보기술,up,"영상에서는 삼성전자가 투자하기 좋은 시기이며, 주가가 이전 고점을 돌파할 가능성이 있다고 강조하고 있습니다. 또한 부동산 시장 자금이 삼성전자로 유입될 수 있다는 점도 긍정적으로 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2020,Q2,2020-08-14,6260,LS,산업재,down,"요약본에는 LS그룹의 사회적 기여 활동에 대한 내용만 포함되어 있으며, 주가에 직접적인 영향을 미칠 수 있는 경제적 또는 금융적 정보는 부족합니다. 따라서 기본적으로 주가에 부정적인 영향을 미친다고 판단했습니다."
2020,Q2,2020-08-14,6400,삼성SDI,정보기술,up,"요약본에서는 삼성SDI가 전기차 시장의 성장과 관련하여 장기적인 투자 가치가 있다고 언급되며, 주가가 상승할 가능성이 있다고 제시하고 있습니다."
2020,Q2,2020-08-14,8060,대덕,정보기술,down,"요약본에서는 대덕의 주가가 잘 안 나가고 있으며, 대덕전자를 포함한 다른 자회사에 투자하는 것이 더 유리하다는 투자 권고가 있습니다. 따라서 대덕의 주가에 부정적인 영향을 미칠 수 있습니다."
2020,Q2,2020-08-14,9150,삼성전기,정보기술,up,"삼성전기는 렌즈 사업 추가로 목표 주가를 상향 조정했으며, MLC 사업의 정상화가 예상되어 경쟁력이 강화될 가능성이 있습니다. 이는 주가에 긍정적인 영향을 미칠 수 있습니다."
2020,Q2,2020-08-14,10120,LS일렉트릭,산업재,up,"LS일렉트릭이 신재생에너지 분야에서 새로운 사업모델을 개발하고, 정부의 그린뉴딜 정책에 부응하는 협약을 체결하여 주가에 긍정적인 영향을 줄 수 있습니다."
2020,Q2,2020-08-12,11070,LG이노텍,정보기술,down,"요약본에서는 LG이노텍의 주가가 이미 긍정적인 실적을 반영했으며, 앞으로의 성장 가능성이 제한적이라고 언급하고 있습니다. 따라서 주가에 부정적인 영향을 미칠 수 있습니다."
2020,Q2,2020-08-14,11200,HMM,산업재,up,"요약본에서는 HMM의 수익성 전환, 세계 최대 컨테이너선 도입, 주요 해운 동맹 가입 등 긍정적인 발전이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2020,Q2,2020-08-14,18260,삼성에스디에스,정보기술,up,"요약본에서는 삼성에스디에스가 한국 뉴딜과 비대면 경제의 수혜자로 평가되며, 장기적으로 국제 투자가 증가할 것으로 예상되어 주가에 긍정적인 영향을 줄 수 있다고 언급하고 있습니다."
2020,Q2,2020-08-14,20150,일진머티리얼즈,정보기술,up,"영상에서는 일진머티리얼즈가 전지박 시장에서 강력한 위치를 차지하고 있으며, 헝가리와 말레이시아에서 생산 능력을 확장하고 있다는 점이 언급되었습니다. 이는 전기차 시장의 확장에 따른 전지박 수요 증가로 인해 긍정적인 영향을 미칠 수 있습니다."
2020,Q2,2020-08-14,25540,한국단자,산업재,,
2020,Q2,2020 Q2,29530,신도리코,정보기술,,
2020,Q2,2020-08-06,34220,LG디스플레이,정보기술,down,"요약본에서는 LG디스플레이의 2분기 영업손실이 전년 대비 증가했으며, TV용 LCD 패널 주도권을 중국에 뺏긴 상황이 언급되어 주가에 부정적인 영향을 줄 수 있습니다."
2020,Q2,2020-08-10,34730,SK,정보기술,down,"요약본에서는 SK그룹이 도시가스 사업 매각을 추진하고 있다는 내용이 주를 이루고 있으며, 이는 사업의 수익성 저하와 재무구조 개선을 위한 조치로 보입니다. 그러나 이러한 정보만으로는 SK(034730)의 주가에 긍정적인 영향을 미칠 요소가 충분하지 않다고 판단되어 기본적으로 하락으로 판단하였습니다."
